timestamp,video_pos_sec,person_id,camera_id,head_drop_angle,spine_angle,head_tilt_angle,wrist_activity,recline,perclos,ear,inactive_seconds,motion_score,shoulder_ear_ratio,z_max,z_baseline_ready,system_state,true_label
2026-03-11 07:41:50,3184.6,261,second_floor_middle,67.2,21.6,51.5,0.2371,0.27,,,0.0,48.88,0.066,0.0,0,awake,
2026-03-11 07:42:26,3269.1,337,second_floor_middle,68.7,10.3,8.1,0.0757,0.249,,,0.0,29.36,0.098,0.0,0,awake,
2026-03-11 07:42:32,3282.2,110,second_floor_middle,64.9,3.1,55.4,0.0222,0.168,,,0.0,46.65,0.143,0.95,1,awake,
2026-03-11 07:42:43,3304.3,270,second_floor_middle,66.8,18.0,17.4,0.0623,0.222,,,0.0,33.88,0.088,0.0,0,awake,
2026-03-11 07:43:03,3342.6,10,second_floor_middle,66.4,8.5,25.8,0.2034,0.15,,,0.0,28.5,0.096,0.0,0,awake,
2026-03-11 07:43:14,0.0,1,second_floor_middle,69.2,2.3,17.3,0.0228,0.278,,,0.0,9.71,0.1,0.0,0,awake,
2026-03-11 07:43:19,3399.6,1,second_floor_middle,65.7,3.1,8.4,0.0833,0.238,,,0.0,18.61,0.096,0.0,1,awake,
2026-03-11 07:43:25,3415.5,304,second_floor_middle,80.7,24.1,4.9,0.0963,0.286,,,0.0,49.75,0.105,0.0,0,awake,
2026-03-11 07:43:55,3429.5,17,second_floor_middle,71.8,17.5,54.5,0.0727,0.214,,,0.0,45.45,0.072,0.34,1,awake,
2026-03-11 07:44:01,3512.0,295,second_floor_middle,69.8,16.8,4.2,0.5483,0.26,,,0.0,40.75,0.16,0.0,0,awake,
2026-03-11 07:44:03,3444.6,4,second_floor_middle,28.7,4.2,6.0,0.1746,0.225,,,0.0,27.42,0.104,0.0,0,awake,
2026-03-11 07:44:12,3459.8,31,second_floor_middle,69.2,6.2,7.7,0.1815,0.206,,,0.0,26.41,0.109,0.0,0,awake,
2026-03-11 07:44:12,0.0,209,second_floor_middle,45.8,14.8,6.6,,0.207,,,326.4,0.0,0.047,0.0,0,drowsy,
2026-03-11 07:44:36,3501.2,264,second_floor_middle,,,,,,,,0.0,0.0,,,0,unknown,
2026-03-11 07:44:36,3501.2,307,second_floor_middle,34.2,35.6,16.1,0.162,0.224,,,0.0,25.1,0.087,1.14,1,awake,
2026-03-11 07:45:10,0.0,1,second_floor_middle,72.3,6.4,12.3,0.0143,0.325,0.19,0.332,0.0,11.74,0.079,0.63,1,awake,
