timestamp,video_pos_sec,person_id,camera_id,head_drop_angle,spine_angle,head_tilt_angle,wrist_activity,recline,perclos,ear,inactive_seconds,motion_score,shoulder_ear_ratio,z_max,z_baseline_ready,system_state,true_label
timestamp,video_pos_sec,person_id,camera_id,head_drop_angle,spine_angle,head_tilt_angle,wrist_activity,recline,perclos,ear,inactive_seconds,motion_score,shoulder_ear_ratio,z_max,z_baseline_ready,system_state,true_label
2026-03-11 08:28:28,0.0,4,second_floor_middle,24.7,8.1,4.6,0.0254,0.233,,,0.0,21.66,0.079,0.0,0,awake,
2026-03-11 08:28:50,0.0,76,second_floor_middle,75.3,4.2,16.9,0.1447,0.226,,,0.0,71.73,0.066,0.0,0,awake,
2026-03-11 08:28:53,2094.7,106,second_floor_middle,79.1,4.1,65.5,0.1153,0.171,,,0.0,56.53,0.094,0.0,0,awake,
2026-03-11 08:29:28,2195.2,10,second_floor_middle,69.7,9.5,60.5,0.0377,0.203,,,0.0,32.43,0.111,0.0,0,awake,
2026-03-11 08:30:10,2320.2,1,second_floor_middle,75.7,3.3,6.6,0.1679,0.273,,,0.0,35.47,0.137,0.0,0,awake,
2026-03-11 08:30:19,0.0,104,second_floor_middle,68.1,3.0,7.8,0.0513,0.136,,,0.0,26.13,0.084,0.0,0,awake,
2026-03-11 08:30:29,0.0,2,second_floor_middle,79.8,14.8,17.9,0.2099,0.229,,,0.0,35.2,0.115,0.0,0,awake,
2026-03-11 08:30:34,2392.3,154,second_floor_middle,68.2,5.3,6.4,0.0665,0.149,,,0.0,15.7,0.094,0.0,0,awake,
2026-03-11 08:30:41,0.0,9,second_floor_middle,70.5,3.5,6.9,0.1963,0.158,,,0.0,61.95,0.081,0.0,0,awake,
2026-03-11 08:30:57,0.0,1,second_floor_middle,75.5,10.6,17.0,0.0795,0.249,,,0.0,31.49,0.09,0.0,0,awake,
2026-03-11 08:31:24,2540.0,34,second_floor_middle,67.5,9.5,11.2,0.031,0.213,,,0.0,29.2,0.088,0.0,0,awake,
2026-03-11 08:31:55,2631.4,226,second_floor_middle,70.3,2.8,2.8,0.2291,0.175,,,0.0,64.85,0.096,0.0,0,awake,
2026-03-11 08:31:55,2631.4,9,second_floor_middle,,,,,,,,0.0,15.65,,,0,no_person,
2026-03-11 08:32:04,2661.5,106,second_floor_middle,77.0,9.6,76.8,0.0058,0.242,,,0.0,24.69,0.095,0.0,0,awake,
2026-03-11 08:32:10,2676.6,105,second_floor_middle,69.7,4.2,8.8,0.078,0.232,,,0.0,53.21,0.087,0.0,0,awake,
2026-03-11 08:32:22,2717.8,31,second_floor_middle,65.1,12.9,4.3,0.0697,0.204,,,0.0,18.3,0.119,0.0,0,awake,
2026-03-11 08:32:28,0.0,10,second_floor_middle,76.6,11.2,58.6,0.0435,0.205,,,0.0,32.72,0.128,0.0,0,awake,
2026-03-11 08:32:32,2749.8,1,second_floor_middle,78.1,3.4,20.9,0.127,0.195,,,0.0,41.69,0.095,0.0,0,awake,
2026-03-11 08:32:32,2749.8,229,second_floor_middle,67.4,10.1,10.0,0.0333,0.294,,,0.0,21.88,0.117,0.0,0,awake,
2026-03-11 08:33:17,2878.9,1,second_floor_middle,59.6,7.2,12.7,0.0641,0.258,,,0.0,24.46,0.116,0.0,0,awake,
2026-03-11 08:33:20,2888.1,163,second_floor_middle,66.3,4.7,1.9,0.067,0.253,,,0.0,23.27,0.074,0.0,0,awake,
